,Text,Score
597,"I picked this up at Wise Guys in Merrillville, IN.  It poured a black body with a tall, creamy brown head and provided much lacework.  It smelled of dark caramel, roasted malts, burnt brown sugar, vanilla, and a bit of Bourbon.  Very soft, creamy mouthfeel.  There is a light touch of milk chocolate added to the flavor.  It has a darkly sweet finish.  Nice.Earlier Rating: 11/10/2004 Total Score: 3.5FOBAB 2004:  Pours a deep black body with a brown head.  The aromas a pleasant blending of roasted malts and bourbon.  The taste, coffe and chocolate and toffee and bourbon, of course.  Fairly dry finish with coffee being the lingering aftertaste.<font size=-4><a href=http://www.ratebeer.com/events-detail.asp?eve of Barrel Aged Beers, Chicago, IL 11/06/2004<font size=-1>
",0.75
598,"Bottle...beautiful looking beer upon pouring, dark black with a good sized tan head.  Nose has a load of roasted malts, coffee, dark brown sugar, vanilla, oak and some toasted coconut.  The bourbon is there but it is very subtle as previously noted in other reviews.  I love the mouth feel on this, very silky, well carbonated and not overly thick/heavy.  Flavor is dark roasted coffee, some vanilla extract, woodsy and again a bit of toasted coconut.  Overall I really enjoyed this for not being over-the-top in the bourbon department, it seems as though this whole bourbon aging thing has got a bit ridiculous and this is a nice change of pace.  Subtle but very nice brew.Earlier Rating: 5/24/2007 Total Score: 3.4Bottle pours a deep mahogany/cherry wood color with a minimal tan head.  Smells of some, believe it or not, chocolate-covered strawberries, malt, and some faint bourbon.  I know, chocolate-covered strawberries you say?  Surely I most be kidding, but I do not kid.  As a disclaimer I must say this is the first bourbon barrel-aged beer that Ive had and I sure did get smacked across the face with some bourbon on the finish.  Overall, this was a decent brew, a little thin with good flavor and a nice bourbon kick.
",0.85
599,"This was a very drinkable stout but kinda thin and not much in bourbon flavor.I could not even taste were it was aged in barrels and that was kinda of a let down.CHEERS!
",0.7
600,"Bottle from strykzone.  Thanks Dave.  Almost a black pour with a very small brown head.  Aroma is dark chocolate, molasses and maybe the faintest hints of bourbon.  Flavor is pretty roasty with notes of chocolate and a tiny hint of sourness. My only question is how long did they age this in bourbon barrels, 1 hour or 2 hours.  The bourbon flavor is so light and so faint you would never notice it if you didnt know what you were drinking. Still its a pretty good stout.
",0.7
601,"Pours dark brown in color, damn near black. Theres a very nice, frothy brown head. Smell is very roasted coffee and some chocolate. No hint of the bourbon barrel at all.	Taste is very much all coffee. Again, no trace of bourbon at all. This has a nice, huge and creamy mouthfeel thats very nice. Just cant get past that this isnt quite what was advertised on the bottle. If youre looking for a good, smooth, coffee stout then this is for you. If youre looking for a bourbon barrel aged stout, then you will be utterly disappointed.Earlier Rating: 1/18/2007 Total Score: 3.2Poured from a bomber into my delirium tremens tulip glass.	Pours a very dark brown, almost black color with a slight 1/4"" head that recedes to a froth on top. Beer pours a little thin for my liking, but I can get by that.	Smell is bourbon and all bourbon. There are other smells fighting to make themselves present in the nose but the bourbon is just too dominant to let them show.	Tastes good. Theres a very good bourbon taste. There is some of the oatmeal stout coming through in the taste.	After letting it warm up a bit there is no change in the taste. Still dominated by the bourbon.	The mouthfeel is smooth with just a slight bit of carbonation. This is a very drinkable beer. I enjoy bourbon aged beers so I really enjoying this one. I just wish there was a secondary taste that showed up. If there was a noticeable chocolate or coffee taste then this would be a very solid stout.	This is a good stout. Appreciate the opportunity to drink it.
",0.75
602,"Bottle.  Lovely mocha and chocolate nose, powdery with easy-going roast and some base fruit.  Pitch pour with a thick, rocky light brown head (delicious!).  Very light body but with perfectly strong carbonation and woody, (water-sucking) dry roast coming out on top.  A rich dark chocolate cake.  Bourbon is only coming in from the side, and Im not sure Id consider it a significant plus.  Delicious daily stout.Earlier Rating: 11/11/2006 Total Score: 3.8Bottle.  Really dark pour (opaque pitch) with a short-lived dark brown head.  Strong malty aroma with hefty punches of chocolate, vanilla, and bourbon.  Similar flavors in the body, but with a lot more roast and a nice, quickly-fading dryness.  Nice ending sourness of the strain only found in Oatmeal Stouts. Bodys a little too carbonated, medium-full.  An underrated gem!
",0.65
603,"Appearance: Pours a dark black body capped by one full of inch of tannish-hued head.		Smell: Aroma smelling of creamy roastiness and notes of bakers chocolate and medium-roast coffee.		Taste: Roasty maltiness with tastes of unsweetened chocolate, coffee grinds, and fire charred sugars. Roasty, earthy bitterness. Only a faint woody and vanilla kick on the tail end of the finish.		Mouthfeel: Medium-bodied. Medium carbonation.		Drinkability: Its kinda sorta okay in way. Yes. One of the lightest bourbon barrel jobs Ive encountered in my many years of liver killing I must say.
",0.75
604,"12 oz bottle.  Dark brown with a thick tan head that settles with some lacing.  Nose is coffee, musty brown sugar, bourbon and some chocolate.  Medium body with a tang.  Taste is sour bourbon and chocolate.  Dry and woody with grapefruit peel.
",0.8
605,"Pour is a deep black with a small tan head.  Aroms is mostly dark chocolate with some moalsses.  Flavor at first starts off with some chocolate but after the swallow the bourbon hits you.  This is by no means a complete bourbon bomb like some others i have had.  This is most subtle which is a nice suprise.  Earlier Rating: 4/22/2007 Total Score: 3.5Pour is black with a than head.  Aroma is more wood and smoke than bourbon but still smells decent.  Flavor is pretty decent.  I get lots of chocolate and vanilla with a touch of the bourbon.  A pretty tasty offering.
",0.7
606,"Thanks to yem25 for the bonus.  Pours a velvety black from the bottle with a faint brown head.  Smells of powdered cocoa and slight bourbon.  Tatses predominantly of roasted coffee, sweet cocoa, and mild vanilla.  Smooth and balanced, but not very complex for a barrel aged stout.
",0.8
607,"Bomber.  Pours an extremely dark mahogany brown to virtually black color.  A frothy, dark khaki colored head settles slowly to a thin layer with a prominent edge.  Random spotting marks the glass.  Aromas include burnt caramel, chocolate fudge, mocha, vanilla, and faint hints of bourbon.  It is mostly sweet smelling, with traces of earthy hops lending just a hint of bitterness.  The bourbon is very subtle, almost unnoticeable at first, eventually folding into the brew quite nicely.  Flavors follow suit, sweet cocoa and scorched caramel leading the charge, with oaky vanilla, earthy spice, and traces of sour mash bourbon to follow.  The mouthfeel is medium-full and somewhat syrupy, its substance coming mostly from the sugar profile.  Still, it never gets cloying or overly sticky.  This is not a bad brew at all.  Its a pretty solid stout, although a bit too sweet perhaps, that has been subtly kissed by the oak bourbon barrel.
",0.75
608,"Pours opaque black with some nice brown head. Really nice chocolaty nose. Therrs a bit of a roasted note, with a compimentary oak vanilla twist. The flavor has a little more roast and a little less chocolate. Seems that most of the barrel is in the finish. It dries out real nice. Medium body with average carbonation. Easy to drink. Pretty nice. Surprising evenEarlier Rating: 7/6/2006 Total Score: 3.322 ounce bottle.  Poured with an overblown fizzy tan head.  Opaque dark brown to black.  Looks very thin.  Very light aroma of vanilla, oak, and bourbon.  Slight sweet roasted quality.  The bourbon flavor is about right.  It blends well with the roasted notes form the beer.  Medium/light body on the tongue.  Silky.   Overall, this is quality beer, but not special.
",0.7
609,"Pours almost black with some red highlights.  Small active head is dark brown and almost black in places.  Nose is chocolate, roasted nut, and milk.  Feel is silky smooth and tongue is stimulated in waves of locations.  Flavors of chocolate, coffee, metal, bourbon, wood, and molasses.  Flavor is a bit muted but this is a beer that offers a wide variety of tastes.
",0.7
610,"From a 12oz bottle - Pours pitch black in color with small caramel colored.  Slightly below average carbonation.  Smells of roasted malts and some coffee.   First sip is smooth with roasted malts and coffee leading the way.  There is a fairly nice malt backbone. Dark chocolate notes also presence. Very nice and drinkable.  Some bourbon in the finish.
",0.8
611,"Wonderful conditioning on this bottle, picked up at Crown in Carmel, IN. Deep and rich brown, nearly black in color, with a fine bubbled lasting head. Dry, leathery, funky aroma, with sweet bourbon components. Taste is a bit sweet with bourbon, carmelized sugars and woodsiness. Somewhat smoky flavors too. There is a little watery hole in the palate.Good, especially the aroma. Update - 10 mins later...WOW, the wood is strong here; very drying, very intense. Delicious, if a bit overdone...
",0.75
612,"2008 Bottle from West Lakeview.   Pours a thicker near black with a small soda-like tan head.   Big crass aroma of bourbon, chocolate and coffee grinds with notes of vanilla and leather/dirt.    Flavor is actually pretty smooth, bourbon forward but has balanced supporting notes of chocolate, light roasted coffee, burnt molasses, touch of raisin, oats and creamy vanilla.  Quite earthy, especially the aroma.  Very fluffy but fine and smooth carbonation, medium body with a full mouthful.   This is like the standard brewpub bourbon-barrel stout, good but generic.
",0.75
613,"Sampled from 12-oz bottle at Surly D-Day. Pours an opaque dark brown brew with a thin light tan head that slowly dissipates to a creamy top and excellent lacing. Aroma of toasted dark malt, some vanilla, smoked wood, a touch of chocolate and bourbon. Taste is medium bodied, lightly carbonated with flavors of toasted dark malt, chocolate, bourbon and some vanilla. Finish is where more bourbon character comes through with a metallic aftertaste and a lingering vanilla flavor.
",0.8
614,"Bottle.  Shared at Joey bigs house, this was an extra in the trade, last beer of the night.   Poured a dark black body with a dark tan head.  Bourbon, chocolate, vanilla, sweet milk, a hint of cherry fruit, and  dry oats.  Wow this is only 5% that explains my lack of a headache this morning.  Well it tasted much boozier then 5% but nevertheless i really enjoyed this bottle.
",0.75
615,"A sand-colored head falls very quickly over a deep mahogany tinted black/brown body. Im getting a lot of SoCo off of this, which is a whisky I dont particularly care for. A mix of chocolate syrup & whisky, sweet & cherried with isopropyl alcohol. Soda-like palate with a chalky thickness. Flavor is a fuseled chocolate/whisky mix with a dirty, bitter finish. I didnt really like this but it contributed to a helluva buzz this evening. (I sincerely doubt the credibility of the 4.9% ABV listed above. Seriously.)	<font size=-4>From an old notebook (circa October 2007). I think <a href=http://www.ratebeer.com/View-User-14352.htm&amp;g split this with me. If so, thanks!</font>
",0.6
616,"GABF 2008.  Pours black with a small, fizzy, light brown head, somewhat lasting with good lacing.  Aroma is heavy malt (molasses, chocolate, burnt), light hops (herbs), average yeast (leather) with notes of alcohol, wood, smoke, and vanilla.  Medium bodied, oily texture, soft carbonation, and a metallic finish.  Average duration, moderate sweetness, light acidity and bitterness.
",0.65
617,"I loved this beer.  Just got one in the new bottles.  Its actually called Beastie Barrel Stout but its right up there with Expedition for me.  Obviously different ..but one of my favorite stouts Ive ever had.  An absolute must try...amazing!!!
",0.9
618,"Bottle for SPLITGRIN.  Thanks man!	Pours black with a nice tan head.  Smell is bourbon mostly followed by some creamy, sweet dark malt.  Taste is definitely bourbony, but a bit thin overall.  Some nice soft roasty stout flavors behind the bourbon, but mostly bourbon and thin dark malt otherwise.  Medium carbonation and body.  Not bad, but not especially noteworthy.
",0.65
619,"UPDATED: MAY 9, 2009 	Name: BA Oatmeal Stout	Date: May 11, 2005	Mode: Bottle	Source: Party Pic, IN	Appearance: glass of foamy tan head on an inch of beer	Aroma: roasted malt aroma	Flavor: bitter malt flavor with a touch of bourbon character, the co2 in each swallow inflates you cheeks like a winter squirrel finding a lost cache of nuts, all bitter roasted malt and gas, some rich body tries to break through the gas		Aroma: 5/10; Appearance: 2/10; Flavor: 2/10; Palate: 7/10; Overall: 5/20	Rating: 1.7/5.0Score: 4		Name: Beasty Barrel Stout	Date: August 09, 2008	Mode: Draft	Source: Brewfest, Great Taste	Appearance: black, wispt tan head	Aroma: sweet chocolate and bourbon aroma, touch of oak and vanilla	Body: creamy body	Flavor: rich chocolate flavor, lots of bourbon, nice vanilla sweetness brings out the chocolate		Aroma: 7/10; Appearance: 7/10; Flavor: 7/10; Palate: 7/10; Overall: 15/20	Rating: 3.7/5.0Drinkability: 7/10	Score: **4		Name: Beasty Barrel Stout	Date: November 01, 2008	Mode: Bottle	Source: Tasting, Cellar Party	Aroma: aroma is much more on the roasted side with a touch of dark chocolate, little to no bourbon	Flavor: sweet chocolate flavor, touch of bourbon sweetness, still has the vanilla sweetness that brings out the chocolate	Overall: bourbon is much milder than at Great Taste, maybe a blend?		Aroma: 7/10; Appearance: 7/10; Flavor: 7/10; Palate: 6/10; Overall: 15/20	Rating: 3.6/5.0Drinkability: 8/10	Score: **4
",0.65
620,"cask GTMW.	Black pour whisp tan head.  Big barreling in the aroma bourbon vanilla oak some light coffee and an odd acidic piece. avg pal.  Light taste easy chocolates a grassy piece finishes of vanilla and bourbon.  Boring & plain, over barreled.Earlier Rating: 3/21/2006 Total Score: 2.9dark pour nice tan small bubled head some ok lacing.  Smells sweet hints of butter and bourbon some light roasting, a light wood note.  Pal is ok fairly avg.  Flavor is bland dominated by the weak whisky taste hints of roast.. just not good.
",0.6
621,"22 oz bomber - poured very thick and dark - nice head that lasted pretty well-  flavor is not to overpowering but tasty.  Got better as it got warmer-  I enjoyed this beer and will certainly try other brews by the local (to me) Barley Island brewery!
",0.8
622,"On cask at GTMW.  Poured black with a spotty cap of dark tan head.  The aroma was sweeter and toasty with lots of chocolate and dry brandy-like accents.. enticing.  The flavor found semi-sweet chocolate and toasted caramel at the core with a restrained, yet complementary barrel treatment.. sweet, roasty finish with chocolate, vanilla, and bourbon.  Lighter carbonation on the palate with a dry barrel impression.. felt good, and quite satisfying on the finish.  Nice one!Earlier Rating: 8/5/2007 Total Score: 3.8Bottle thanks to Mike, I believe.  Poured a clear, deeper brown with a cool swirly dusting of deep beige head and what appeared to be legs running down the sides of the glass.  The aroma definitely focused on the barrel aspect, with sweet vanilla, bourbon, and lightly-charred oak representin... although none of these characteristics were abrasive, and the underlying stout was quite nice with medium-roasted chocolate and mild lactic notes.  The flavor had nice roasty chocolate again at the core with some sweet oats.. barrel accent was very well executed with vanilla bean and bourbon accents.. finish was somewhat long, beginning with roasted bakers chocolate and transitioning to sweet bourbon, oak char, and mild lactic sourness.  About medium-bodied on the palate with higher carbonation (a touch too high.. filling up the mouth too rapidly).  All in all a very good beer!
",0.8
623,"UPDATED: JUL 27, 2009 12/06/2007 and 8/13/2008:  Barley Islands Bourbon Barrel-Aged Oatmeal Stout Tavern Style Ale has a good aroma of vanilla, roasted malts, hints of licorice, and some dark fruits and smoke.  The color of the beer is nearly black and is has a small frothy tan-colored head.  The flavor is really smooth and mellow as the vanilla, roasted and caramelized malts, chocolate, and slightly dry bourbon and charred wood mend together.  This beer has a medium to medium-full body and is quite smooth with a bit of a creamy texture.  This particular bottle is much better than the first one I had.  That one was really bland and unexciting.  This one really has some barrel aged aromas and flavors as the vanilla and some slight bourbon notes are definitely noticeable.  This beer isnt stellar, but it is still quite tasty for being a barrel-aged oatmeal stout.  It is really well-balanced and although it might not be high in alcohol, it is still a good deal at only $4.49+tax per bomber!  This is a solid sessionable barrel-aged oatmeal stout (first one?) at that price and probably the cheapest ""barrel-aged"" beer available!	22 fl. oz. bottles from Westside Wine and Liquors in West Harrison, Ohio.  Rating #115 for this beer...
",0.75
624,"Bottle via stfun.  Brownish color.  Smell of bourbon, vanilla, oak, malt, chocolate and toast.   Taste of Chocolate, hops, malt, bourbon, oak, vanilla, caramel and roasted coffee.  This was very weak.  The bourbon was mellow and a tad bit too weak.
",0.8
625,"The aroma is bourbon, vanilla, chocolate and booze with some sweet malt and molasses notes. Black body with a thin mocha head. Decent flavor with roast malt, vanilla, bourbon and some burnt bitter and sweet chocolate notes.
",0.75
626,"Mild whiskey and oak aroma,some roastedness,these aromas fade quickly to a bitter chocolate,taste is a mild chocolate and coffee grounds tastevery smooth ,almost slick mouthfeel,not much of the bourbon in the taste,very pleasant succulent  brew,would not pay a ton of money for this. Thanks Kingpin
",0.75
627,"Courtesy of CigarCityBrew. Pours deep darkness with nice looking mocha head. Handsome beer. The aroma has barrel wood notes, sweet bourbon and mild chocolate to go along with roasty notes and faint oxidation in the background. Delicious flavor with creamy mouthfeel ushering in sweet mildly roasted malts, rich chocolate and wood notes. I get a mildly building bourbon sensation and an oatmeal twang in the back. It seems to thin out just a bit into the finish. Tasty.
",0.8
628,"Bottle shared by EDA. Too much bourbon for a beer like this. Kind of oaty, lots of bourbon aroma. Vegetal, chalky, more bourbon flavor. A bit wheaty. Flavor isnt too bad.
",0.7
629,"Bottle courtesy Degarth. Pours black with a small tan head. Aroma of bourbon, roasted malt, and licorice. Taste is the same as aroma. Medium mouthfeel with a mild to moderate amount of bitterness. Very good.
",0.6
630,"22 oz. Bomber: Pours a coffee black with a dark medium tan head that diminishes to the side of my glass rather quickly. This brew lives up to its name since the bourbon comes out in the aroma and flavor. Sweet aroma also has hints of oatmeal, dark chocolate, and dried fruit. Bourbon flavor finishes with a mild dry bitterness. Just like drinking bourbon straight, this is a good sipping pastime. This is one of the better bourbon stouts that I have had. Well Done!
",0.8
631,"Shared by Taverner, pours cola brown with thin aff white head. The nose is the best thing about this guy. Rich with bourbon, but the flavot is thin and a bit bland. Clean finish.
",0.7
632,"The aroma is tannins, bourbon and chocolate. The flavor is oats, tannins, wood and a little smoke. Very light on the tongue. Sweet, yet ends on a slightly dry note.
",0.65
633,"Bomber courtesy of stfun.  Pours dark brown with a thin light brown head.  Smells of up front bourbon, some sweet malt.  Tastes of bourbon, spice, earthy, chocolate, some dark fruit.  Decent.
",0.7
634,"22oz bottle, courtesy of a trade from a while ago.  Thanks!  Pours a very dark chocolate brown color; huge, textured, medium tan head with great retention and fine-bubbled, glistening lacing; a beautiful pour.  Smells like lightly toasted oak, vanilla extract, and lots of slightly warming bourbon in the aroma; the sweet vanilla can seem a bit much, and the bourbon comes on strong at first.  Medium mouthfeel: loads of warming bourbon, milk chocolate, and toasty oak and vanilla; the bourbon and oakiness is a bit beyond the chocolatey, light stout underneath; but theres really nothing overly harsh or astringent here, surprisingly; a warming, reasonably tasty milk chocolate stout.  Medium finish, toasty oak, vanilla, soft bourbon and wood, with plenty of chocolate.
",0.65
635,"I couldnt tell a big difference between the regular and the oaked aged brew.  The oak age perhaps is a little more robust with and smooth with the flavor.  It is a solid oatmeal stout, but has a certain spice on the after taste.  Barely Island Java Stout is a lot better.
",0.75
636,"Bottle from the Keg - Pours black with a mostly receding tan head. Aroma of bourbon, vanilla, chocolate, and foamy roast. Tastes of bourbon, alcohol, vanilla, oak, spice, and chocolate. Mouhtfeel is full bodied with foamy carbonation. Similar to eating bourbon chocolates. Enjoyable, but maybe a bit too long in the barrels.
",0.65
637,"Bottle. Thanks to Sprinkle for sending me this. Poured a deep black body with thin head that faded quick. Aroma is chocolate, vanilla, light oats. Flavor is very strong bourbon, vanilla, light chocolate. The bourbon really came on too strong many times while drinking this beer and hurt the other flavors.
",0.7
638,"bottle (22 oz thanks to sprinkle).....a thin very dark brown pour witha beige colored head....the nose was made up of chocolate, molasses, and not too much in the way of being aged in whiskey barrels. a touch of vanilla....flavors of roasted malts, chocolate, coffee, very subtle vanilla and pretty thin overall.  wish the barrel aging showed up a little more.
",0.7
639,"Bottle (22 oz).  Bourbon and oatmeal raisin cookie aroma.  Midnight black with a thin tan head.  Chocolate and oat malt flavor with just a hint of bourbon.  Much lighter body than expected.  Nice taste but pretty light.
",0.7
640,"22oz bottles acquired in trades with atpayne & Sephiroth (thanks!). Poured a dark black color with brown edges and a larger sized tan head. Aromas of wood, vanilla, bourbon, roast, oak, light coffee, and chocolate. Tastes of vanilla, lighter wood, oats, bourbon, roast, and light coffee. Soft and creamy body. Il go against the grain on this one as I really enjoyed it.
",0.8
641,"Thanks to hopdog.  Pours a deep black with a smaller bubbly deep tan head that left some slight lacing.  Aroma of bourbon, oak, vanilla, some chocolate, roasted malts and light chocolate.  Flavor of roasted malts, oats, bourbon, vanilla and a touch of coffee.  Barrel aging done very nicely.
",0.8
642,"Jet black...amber head.  Aroma of coffee and bourbon.  Taste of coffee, bourbon, chocolate dark malt and nuts
",0.7
643,"Pours a pitch black color with a medium diminishing light brown head. Good aroma of chocolate and bourbon. Good flavor of chocolate, mild hops, bourbon and roasted malt. The body is light to medium and dry with lively carbonation.
",0.75
644,"Draft @ S. Indiana Brewery & Winery Fest: Jet black pour with a frothy tan head.  Lots of boozy bourbon and vanillan oak in the nose.  The body offers a more rounded chocolate and marshmellow notes.  The finish ends boozy as well.  This is a fresh batch to be released in bombers in November.  Il have to grab a fresh bottle to lay down for a while because this could really sing with some age on it.
",0.65
645,"Expected more from this.  Poured nearly opaque black with an ample frothy brown head.  Slight note of vanilla, wisp of bourbon, touch of oak.  Nothing intense.  Very subtle.  Stouts should not be subtle.  Especially bourbon barrel-aged ones.  Also, too much carbonation and too light in the body.  The flavor was weak notes of bourbon, coffee, chocolate.  Disappointing.
",0.5
646,"Served on cask at brewpub. Pours a very dark black with a minimal dark tan head. Aroma is bourbon and coffee. Very strong bourbon aroma. Taste is like a Kentucky Breakfast Stout with a lot more coffee and a lot more bourbon. No subtelty here. Tasted more like a hard alcohol drink than a beer. ABV must be extraordinary. Not very drinkable due to huge ABV. If you love coffee and bourbon, this one is for you, but it certainly isnt for the feint of heart.
",0.7
647,"22 oz bottle, vis nolankowal.  Pours a deep black colored body under a one inch brown head that gained density as it sat, ending in a tight bubbled foamy cream.  Aroma is very roasty with just the lightest accents of vanilla and bourbon.  Some chocolate fudgecake, and a little chalk.  The flavor is pretty thin with a mix of chalky roast, vanilla extract, and a light lactic tinge.  Very, very, light barrel influence.  Mouthfeel is on the thinner side with an almost nitrogenated carbonation feel to it.  A little bit of sweet stickiness on the finish.  Overall, just a little bit too thin all around, and lacking in complexity.
",0.65
648,"Bottle (650ml) shared at Biegamans Summer Gathering -- my bottle courtesy of lewis13. Pours black with ruby hues and an average size somewhat-lasting light-brown head. Aroma of bourbon (but thankfully not too much) along with chocolate, some roastness, oats and oak. The bourbons even more subtle in the flavour which is nice (thats how it should be!) along with sweet malt, chocolate, oak, some hops and a mild bitter finish. Medium bodied. This is bourbon barrel-aged done right, its not overpowering. I really enjoyed it.
",0.7
649,"22oz. Bottle	$4.99	Big Red Bloomington		Poured the darkest brown body you could imagine. So close to black its hard to tell the difference. A 1+ finger chocolate head formed on the pour that quickly faded to a whispy cap with thick edges. Leaves sticky thin drink lines with each sip that slowly fall back into the body. This beer looks good but menecing at the same time.		The aroma starts off with a solid base of malt. Coffee beans and bittersweet chocolate are both present and very enjoyable. A perfect blend of vanilla bean, some musty wood, and mild bourbon come in flashes over the malts. This is a wonderful warm smelling beer.		The flavor is all in the aroma. The chocolate maltiness starts things off and is quickly followed by coffee beans at mid-palate. The coffee beans follow through to the finish and are accompanied by lightly roasted grains. The vanilla and mild bourbon leave a very pleasant coating that lasts a few seconds after the swallow. Leaves a mildly bitter coffee aftertaste.		Medium body with a nice creaminess from the barrel aging. Sluggish carbonation lets the beer work through at its own pace. 		This is definately a highly drinkable beer. Very enjoyable and not heavy like most of the barrel aged stouts you run into. Lower abv lets you enjoy a few glasses without being too much.		This beer is a huge surprise. I saw the average score before I reviewed and after sampling this bottle I really cant understand why its so low. This is a wonderful beer. If its retired I hope they plan to bring it back at some point. Really well made beer.		Notes: I read through some other reviews after I wrote this one. Many said the bourbon was way too strong. I sat on this bottle for probably 4-5 months.		3/3/07
",0.9
650,"Pours black with a fair tan head that stays well. Aromas of oak, slight bourbon, some chocolate, and a little vanilla.  Flavor is oak, bourbon, chocolate, roasted malts, and some vanilla. Really not bad flavor at all but what takes away is the over carbonated palate with thin body..  A little more malt and this one might be worthwhile..
",0.75
651," Considering the style, Scores ranging from 1 to 5, 5 being the most intense		Appearance:	Body:  Clear(1)->Murky(5) : XX     Light Brown(1)->Pitch Black(5) : 4   Still(1)->Sparkling(5) : 3		Head:  None(1)->Large(5) : 2   Off-White(1)->Dark Brown(5) : 3   Lasting: 1  Lacing : 1  Nitro : XX		Aroma:	Intensity : 3  	Yeast : XX  Bread : XX  Apple : XX  Tropical Fruits : XX  Ink : XX  Tar : 1  Olives : XX  DMS : XX 	Malt : 3  Biscuity : 2  Burnt Toast : 2  Caramel : XX  Nuts : XX  Pumpernickel : XX  Cereals : XX   Coffee : 3  Dark Chocolate : XX  Vanilla : 3   Grapes : 2   Blackberries : XX  Cherries : XX 	Hops : 1  Noble(1)->American(5) : 4  Leafy : XX  Floral : XX   Lemon/Lime : XX  Grapefruit : XX  Orange : XX   Herbal : XX  Pine/Spruce/Resin : XX 	Notes :  Earth : XX  Wood : 2  Mint : 2  Smoke : XX  Soy : 2  Bourbon : 4  Anise : XX		Flavor:	Initial Flavor : Dry(1)->Sweet(5) : 4  Finish Dry(1)->Sweet(5) : 3  Sourness : 1  Lactic : XX  Bitterness : 2  Complex : 3   Length : XX		Palate:	Light(1)->Full(5) : 2  Flat(1)->Fizzy(5) : 2  Clean : XX  Sharp : XX  Watery : XX   Oily : 3  Chalk : XX  Astringent : XX  Alcohol : XX  Mineral : XX  Oxidation : 2  Metallic : XX		Comments: Dark brown sugariness, a dash of bourbon and some casual beery notes confirm my lack of enthusiasm for the bourbon barrel stout trend.
",0.6
652,"Dark brown body with a medium tan head.  Original beer with a surprisingly wide range of flavours.  Lots of dark malts with a black liquorice and chocolaty flavour, then some kind of oak juice join in providing a nice sourness taste and all that is followed by some limy hops leaving the taste-buds a pleasant tartness.  I very much liked this beer, a lot more so than anybody here it seems.  Noblesvilles noble beer.
",0.85
653,"My Bottom Line:	This competent sweet stout is strongly influenced by its vanilla-laced bourbon, yet it never exaggerates as its barrel-aging and malty molasses sharply dip into drying roastiness. 		Further Personal Perceptions:	-The fast-depleting head is barely noticed if you are staring into the deep darkness.	-The carbonation is rather frothy for the style, nearly recalling Belgian-style effervescence.	-Licorice and dark chocolate appear within the bourbon-made vanilla.		Bottle; no date.
",0.75
654,"22 oz extra in a trade with Sprinkle.  Not a lot of bourbon, but some wood in the aroma.  More wood in the flavor, Some dark roasty notes as well.  Not too bad.
",0.75
655,"22ozer from Khans on Keystone. Pours a clear brown with  abit of tan foamy head. Nose is dominated by the barrel aging giving it a one-sided aroma. It was nice tho as there were some underlying notes of toffee and chocolate just not upfront and personal.
",0.7
656,"Bomber shared with muenster and NachlamSie. Pours black with amber extremities and a big tan head. The aroma is coffee, raisins, whisky, and hints of alcohol, caramel, and toffee. The flavor is dominated by interesting coffee notes, with some distant bitter chocolate. Some smoky bourbon notes come out once in a while, but not too often (as seems to frequently be the case with barrel aged stuff). The aftertaste is quite warm. Grainy oat flavor is apparent at times, too, though not as smoothly as other oatmeal stouts. Pretty good in all.
",0.8
657,"Bottle split with Muenster, Tronraner. A nice dark chocolate-colored pour into our glasses reveals a very heady brew. The aroma obviously has bourbon and a chocolate nut bar. The oats are very much noticed. In the mouth bourbon is easily noticed, but it doesnt overwhelm or interrupt the other flavors of the stout. Rather, it melds well with the chocolate/coffee flavors not to mention the dense toasted oats. The finish reminds me of a Girl Scout Samoa cookie, just imagine it not being sweet. This makes a great sipper with a medium-heavy palate and very assertive flavors.
",0.8
658,"Bomber, thanks NachlamSie. Pours dark black/brown/ruby with a massive dark tan head. The aroma was very nice, strong on the bourbon, with notes of coffee, and chocolate. I didnt detect any oatmeal in the aroma, but the flavor was bursting with sweet oats, coffee, and bourbon, and wood. Very nice.
",0.8
659,"22 oz bomber-very dark brown with a huge beige head which resembles oxidization-fizzy and very small bubbles.  very oxidized nose no borubon left in the nose at all.  toasted and chared cardboard flavors.  man this is bad.  3 sips was enough.  drain pour!
",0.5
660,"Solid black body.  Nose is a slightly woody burbon.  Flavour is slightly burnt malts (black patent) with some chocolate flavours and a light burbon.
",0.75
661,"Bottle. Opaque body with a thin film of bubbles. Nose-butter, bourbon, smoke, char. Taste-char, burnt coffee, acrid char (in a good way). The char overwhelms all of the other flavors.
",0.8
662,"Opaque, black with a thick, overcarbed, chunky, light brown head.  Very nice vanilla and oak aroma coupled with a soft oatmeal, a warm, yeast fruit, and charcoal.  Carbonation and bitterness are overdone but underneath all of the aroma components are there with the roast creating a long, dry finish but also a hint of soy sauce.
",0.65
663,"UPDATED: MAY 7, 2006 22 oz bottle - Pours very dark brown with a big, enduring head.  It has a heavy bourbon aroma.  The flavor is dry roasted malts and quite a bit of bourbon.  Theres a moderate body with okay carbonation.  The finish is unremarkable.  It loses something overall.  I thought the bourbon dominated too much, not because there was too much bourbon necessarily, but rather because there wasnt enough else going on.  Its alright, but drinking my way through the whole bomber I got tired of it.
",0.55
